Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Province,Marker
Education,University Diploma,2018,mv1_70,42.67945301805482,7.36339443129722,36.51995952726739,48.838946508842255,1093,Organize activities or events,Average hours volunteered per activity,CA,NA,
Marital status,Married,2018,mv1_70,52.9414630202278,14.373748248582984,38.02677876334438,67.85614727711122,1509,Organize activities or events,Average hours volunteered per activity,CA,NA,
Marital status,Living common-law,2018,mv1_70,47.92628185371865,18.504894573472818,30.543933721482382,65.30862998595492,219,Organize activities or events,Average hours volunteered per activity,CA,NA,*
Marital status,Widowed,2018,mv1_70,109.90645938849573,27.68831804406167,50.262305332111985,169.55061344487947,156,Organize activities or events,Average hours volunteered per activity,CA,NA,*
Marital status,Separated,2018,mv1_70,44.61300105608728,31.840783952839537,16.77145926930427,72.45454284287028,79,Organize activities or events,Average hours volunteered per activity,CA,NA,*
Marital status,Divorced,2018,mv1_70,49.26048435018722,15.365143681172205,34.42562632023651,64.09534238013794,187,Organize activities or events,Average hours volunteered per activity,CA,NA,
Marital status,"Single, never married",2018,mv1_70,34.48337171019023,11.54515789309636,26.680442060310952,42.2863013600695,534,Organize activities or events,Average hours volunteered per activity,CA,NA,
Labour force status,Employed,2018,mv1_70,44.13307874727179,14.462400447276297,31.62321157008206,56.642945924461515,1588,Organize activities or events,Average hours volunteered per activity,CA,NA,
Labour force status,Unemployed,2018,mv1_70,35.72413698984322,41.910907919503046,6.378948313133424,65.06932566655301,61,Organize activities or events,Average hours volunteered per activity,CA,NA,...
Labour force status,Not in labour force,2018,mv1_70,58.623580630979234,8.928944024539843,48.36421442125161,68.88294684070686,807,Organize activities or events,Average hours volunteered per activity,CA,NA,
Labour force status,Unable to determine,2018,mv1_70,44.44087356184219,15.803134112757458,30.67594683452534,58.205800289159036,228,Organize activities or events,Average hours volunteered per activity,CA,NA,
Personal income category,"Less than $25,000",2018,mv1_70,48.360554401030925,9.769856757296715,39.10020105697359,57.62090774508826,677,Organize activities or events,Average hours volunteered per activity,CA,NA,
Personal income category,"$25,000 to $49,999",2018,mv1_70,43.5886794540113,7.98916329542357,36.76335814459322,50.41400076342938,713,Organize activities or events,Average hours volunteered per activity,CA,NA,
Personal income category,"$50,000 to $74,999",2018,mv1_70,64.05830804121544,35.58546784590621,19.380049752930823,108.73656632950005,549,Organize activities or events,Average hours volunteered per activity,CA,NA,...
Personal income category,"$75,000 to $99,999",2018,mv1_70,46.61641622130969,15.149960006733549,32.77442848411874,60.45840395850065,379,Organize activities or events,Average hours volunteered per activity,CA,NA,
Personal income category,"$100,000 to $124,999",2018,mv1_70,27.639666128007175,10.152393657339728,22.139835277202963,33.13949697881139,182,Organize activities or events,Average hours volunteered per activity,CA,NA,
Personal income category,"$125,000 and more",2018,mv1_70,31.32687287966001,14.12915353228866,22.651637238657102,40.002108520662915,184,Organize activities or events,Average hours volunteered per activity,CA,NA,
Frequency of religious attendance,At least once a week,2018,mv1_70,52.54299495821578,10.182216366203011,42.05710643583849,63.028883480593066,559,Organize activities or events,Average hours volunteered per activity,CA,NA,
Frequency of religious attendance,At least once a month,2018,mv1_70,39.965309426108796,18.759311871258475,25.271034052136518,54.65958480008108,242,Organize activities or events,Average hours volunteered per activity,CA,NA,*
Frequency of religious attendance,At least 3 times a year,2018,mv1_70,37.27970287820742,13.299449749419646,27.562210554690914,46.99719520172392,261,Organize activities or events,Average hours volunteered per activity,CA,NA,
Frequency of religious attendance,Once or twice a year,2018,mv1_70,41.61701652687701,13.59616484493098,30.526916699557162,52.707116354196856,376,Organize activities or events,Average hours volunteered per activity,CA,NA,
Frequency of religious attendance,Not at all,2018,mv1_70,51.40920057694859,18.999672825533704,32.26509573362015,70.55330542027704,1044,Organize activities or events,Average hours volunteered per activity,CA,NA,*
Immigration status,Native-born,2018,mv1_70,49.508330376212314,11.8012645777805,38.057027051217304,60.95963370120732,2054,Organize activities or events,Average hours volunteered per activity,CA,NA,
Immigration status,Naturalized,2018,mv1_70,39.718725312335096,10.894925595346857,31.237323045365596,48.20012757930459,360,Organize activities or events,Average hours volunteered per activity,CA,NA,
Immigration status,Non-Canadian,2018,mv1_70,52.54407043149554,26.963724369324726,24.775617578507482,80.3125232844836,55,Organize activities or events,Average hours volunteered per activity,CA,NA,*
Immigration status,Unknown,2018,mv1_70,47.02910349842887,16.462400977302572,31.8548279303007,62.203379066557034,215,Organize activities or events,Average hours volunteered per activity,CA,NA,
Age group,15 to 24 years,2018,mv1_80,27.556977774866837,31.51058980586458,10.537892700413625,44.57606284932005,42,Office work,Average hours volunteered per activity,CA,NA,*
Age group,25 to 34 years,2018,mv1_80,54.5839824373584,46.46567797472526,4.873773580854227,104.29419129386258,103,Office work,Average hours volunteered per activity,CA,NA,...
Age group,35 to 44 years,2018,mv1_80,37.09951671928861,14.594886230717337,26.48703250540058,47.71200093317664,202,Office work,Average hours volunteered per activity,CA,NA,
Age group,45 to 54 years,2018,mv1_80,41.55966159096428,14.865181216642858,29.45116283485898,53.66816034706959,173,Office work,Average hours volunteered per activity,CA,NA,
Age group,55 to 64 years,2018,mv1_80,66.17909475388825,11.926084481949879,50.70993249911081,81.6482570086657,240,Office work,Average hours volunteered per activity,CA,NA,
Age group,65 to 74 years,2018,mv1_80,85.35944304787976,15.78366613004332,58.95314325651338,111.76574283924614,241,Office work,Average hours volunteered per activity,CA,NA,
Age group,75 years and over,2018,mv1_80,157.38944776309089,19.74802172298826,96.47121459595513,218.30768093022664,105,Office work,Average hours volunteered per activity,CA,NA,*
Gender,Male gender,2018,mv1_80,68.11351396680924,17.197441509853032,45.15492366354048,91.072104270078,401,Office work,Average hours volunteered per activity,CA,NA,*
Gender,Female gender,2018,mv1_80,53.34189728864674,8.286263880873072,44.67875775672671,62.00503682056677,705,Office work,Average hours volunteered per activity,CA,NA,
Education,Less than High School,2018,mv1_80,64.74921366428394,33.923424212059864,21.69830991567548,107.8001174128924,36,Office work,Average hours volunteered per activity,CA,NA,...
Education,Graduated from High school,2018,mv1_80,58.48781720578015,16.125957898826755,40.00198416759024,76.97365024397007,174,Office work,Average hours volunteered per activity,CA,NA,
Education,Post-secondary diploma,2018,mv1_80,61.130026142928934,19.611392131139723,37.633097604392916,84.62695468146495,351,Office work,Average hours volunteered per activity,CA,NA,*
Education,University Diploma,2018,mv1_80,55.29734328018173,11.529335199553891,42.80175740981212,67.79292915055134,471,Office work,Average hours volunteered per activity,CA,NA,
Marital status,Married,2018,mv1_80,59.97695130256747,9.576289011483942,48.719768413604534,71.2341341915304,641,Office work,Average hours volunteered per activity,CA,NA,
Marital status,Living common-law,2018,mv1_80,82.06596785788527,39.51238525534937,18.511741791426637,145.6201939243439,89,Office work,Average hours volunteered per activity,CA,NA,...
Marital status,Widowed,2018,mv1_80,85.78714389194518,30.139132490642645,35.11129321294236,136.462994570948,83,Office work,Average hours volunteered per activity,CA,NA,*
Marital status,Separated,2018,mv1_80,65.27727168489727,43.39229376569932,9.76069306998388,120.79385029981066,32,Office work,Average hours volunteered per activity,CA,NA,...
Marital status,Divorced,2018,mv1_80,83.64127548274267,22.259237249400595,47.15084251700098,120.13170844848436,69,Office work,Average hours volunteered per activity,CA,NA,*
Marital status,"Single, never married",2018,mv1_80,37.79321515345446,14.7143942506636,26.893771788709856,48.69265851819907,192,Office work,Average hours volunteered per activity,CA,NA,
Labour force status,Employed,2018,mv1_80,43.186034880367004,15.21823062332039,30.304856824468764,56.06721293626524,609,Office work,Average hours volunteered per activity,CA,NA,
Labour force status,Unemployed,2018,mv1_80,54.41123763803087,33.774773492001216,18.392445861722805,90.43002941433893,33,Office work,Average hours volunteered per activity,CA,NA,...
Labour force status,Not in labour force,2018,mv1_80,84.73074502181262,11.533758432642873,65.57672366788816,103.88476637573709,391,Office work,Average hours volunteered per activity,CA,NA,
Labour force status,Unable to determine,2018,mv1_80,70.99026341928956,23.1851923228837,38.730767161599395,103.24975967697972,73,Office work,Average hours volunteered per activity,CA,NA,*
Personal income category,"Less than $25,000",2018,mv1_80,57.43730072163666,11.635344803207147,44.338806564113234,70.5357948791601,285,Office work,Average hours volunteered per activity,CA,NA,
Personal income category,"$25,000 to $49,999",2018,mv1_80,70.26942451364802,19.970451876447125,42.765011574522504,97.77383745277353,317,Office work,Average hours volunteered per activity,CA,NA,*
Personal income category,"$50,000 to $74,999",2018,mv1_80,64.98260477587549,18.058532690876543,41.98261375727808,87.9825957944729,244,Office work,Average hours volunteered per activity,CA,NA,*
Personal income category,"$75,000 to $99,999",2018,mv1_80,39.02219384715991,17.318965772581535,25.77628607194012,52.2681016223797,136,Office work,Average hours volunteered per activity,CA,NA,*
Personal income category,"$100,000 to $124,999",2018,mv1_80,41.62705722208005,23.09019928366636,22.788333276146307,60.46578116801379,58,Office work,Average hours volunteered per activity,CA,NA,*
Personal income category,"$125,000 and more",2018,mv1_80,28.19765152839461,26.167222355169773,13.735974608217699,42.659328448571515,66,Office work,Average hours volunteered per activity,CA,NA,*
Frequency of religious attendance,At least once a week,2018,mv1_80,70.38327017007263,16.738663085692444,47.292506289650476,93.4740340504948,255,Office work,Average hours volunteered per activity,CA,NA,*
Frequency of religious attendance,At least once a month,2018,mv1_80,58.07484144113358,21.00664384271517,34.16411361107154,81.98556927119562,112,Office work,Average hours volunteered per activity,CA,NA,*
Frequency of religious attendance,At least 3 times a year,2018,mv1_80,38.24348408148461,21.58237574435234,22.06623058066902,54.4207375823002,92,Office work,Average hours volunteered per activity,CA,NA,*
Frequency of religious attendance,Once or twice a year,2018,mv1_80,42.29344895545754,16.44611343113959,28.660667430875286,55.9262304800398,161,Office work,Average hours volunteered per activity,CA,NA,
Frequency of religious attendance,Not at all,2018,mv1_80,59.516646239953936,16.530941926050634,40.2332226204301,78.80006985947777,417,Office work,Average hours volunteered per activity,CA,NA,*
Immigration status,Native-born,2018,mv1_80,62.48086197032912,10.10869624408215,50.101728371354824,74.85999556930342,879,Office work,Average hours volunteered per activity,CA,NA,
Immigration status,Naturalized,2018,mv1_80,46.88030925291059,20.21826648229115,28.30301435048433,65.45760415533685,138,Office work,Average hours volunteered per activity,CA,NA,*
Immigration status,Non-Canadian,2018,mv1_80,30.550084577927617,58.423971509221836,-4.432475108826001,65.53264426468124,22,Office work,Average hours volunteered per activity,CA,NA,...
Immigration status,Unknown,2018,mv1_80,66.56007277016609,25.856021082020696,32.82951115112216,100.29063438921001,67,Office work,Average hours volunteered per activity,CA,NA,*
Age group,15 to 24 years,2018,mv1_90,58.12275482589037,40.050196552515345,12.498169206731923,103.74734044504882,72,"Coach, referee or officiate",Average hours volunteered per activity,CA,NA,...
Age group,25 to 34 years,2018,mv1_90,62.62203949496602,30.049402111114144,25.74032223990362,99.50375675002842,114,"Coach, referee or officiate",Average hours volunteered per activity,CA,NA,*
Age group,35 to 44 years,2018,mv1_90,60.26363860863204,12.308037449644235,45.72605417646752,74.80122304079656,190,"Coach, referee or officiate",Average hours volunteered per activity,CA,NA,
Age group,45 to 54 years,2018,mv1_90,106.41751688103491,14.309259846565162,76.57204964354814,136.26298411852167,160,"Coach, referee or officiate",Average hours volunteered per activity,CA,NA,
Age group,55 to 64 years,2018,mv1_90,95.13966042067088,21.474111420933298,55.096818729708765,135.182502111633,90,"Coach, referee or officiate",Average hours volunteered per activity,CA,NA,*
Age group,65 to 74 years,2018,mv1_90,60.19314445543255,25.747489034395027,29.8171850255566,90.56910388530851,37,"Coach, referee or officiate",Average hours volunteered per activity,CA,NA,*
Age group,75 years and over,2018,mv1_90,43.45172839873475,60.479331339297026,-8.054782129863518,94.95823892733301,10,"Coach, referee or officiate",Average hours volunteered per activity,CA,NA,...
Gender,Male gender,2018,mv1_90,76.50182170904365,10.915098062215534,60.135634683607094,92.86800873448021,453,"Coach, referee or officiate",Average hours volunteered per activity,CA,NA,
Gender,Female gender,2018,mv1_90,65.31155459273869,27.48712416141879,30.125755670720046,100.49735351475732,220,"Coach, referee or officiate",Average hours volunteered per activity,CA,NA,*
Education,Less than High School,2018,mv1_90,31.01546914088673,27.819057321549558,14.104486057731858,47.9264522240416,34,"Coach, referee or officiate",Average hours volunteered per activity,CA,NA,*
Education,Graduated from High school,2018,mv1_90,86.59623537216152,35.23562072098335,26.792401035250194,146.40006970907285,98,"Coach, referee or officiate",Average hours volunteered per activity,CA,NA,...
Education,Post-secondary diploma,2018,mv1_90,63.84982536009417,13.035404196633337,47.53688280326567,80.16276791692268,194,"Coach, referee or officiate",Average hours volunteered per activity,CA,NA,
Education,University Diploma,2018,mv1_90,83.94318809471696,14.944713232249319,59.355305183161974,108.53107100627194,293,"Coach, referee or officiate",Average hours volunteered per activity,CA,NA,
Marital status,Married,2018,mv1_90,85.44901720131094,10.322504096279548,68.16119740525545,102.73683699736642,395,"Coach, referee or officiate",Average hours volunteered per activity,CA,NA,
Marital status,Living common-law,2018,mv1_90,47.3236190493634,14.417196434167401,33.951296101967415,60.69594199675939,58,"Coach, referee or officiate",Average hours volunteered per activity,CA,NA,
Marital status,Widowed,2018,mv1_90,77.91848287561866,42.92758111508454,12.360588456902889,143.47637729433444,12,"Coach, referee or officiate",Average hours volunteered per activity,CA,NA,...
Marital status,Separated,2018,mv1_90,69.28542220077179,39.05610270702633,16.24843290057312,122.32241150097046,16,"Coach, referee or officiate",Average hours volunteered per activity,CA,NA,...
Marital status,Divorced,2018,mv1_90,43.65919933138724,27.206454080317076,20.378511892204166,66.93988677057033,38,"Coach, referee or officiate",Average hours volunteered per activity,CA,NA,*
Marital status,"Single, never married",2018,mv1_90,66.07223465400826,27.070675549038846,31.015926302212797,101.12854300580372,154,"Coach, referee or officiate",Average hours volunteered per activity,CA,NA,*
Labour force status,Employed,2018,mv1_90,82.53597701809863,12.469965422545465,62.363620417874984,102.70833361832229,508,"Coach, referee or officiate",Average hours volunteered per activity,CA,NA,
Labour force status,Unemployed,2018,mv1_90,28.490038258191955,61.70965694856213,-5.968294102572603,62.94837061895652,13,"Coach, referee or officiate",Average hours volunteered per activity,CA,NA,...
Labour force status,Not in labour force,2018,mv1_90,49.95302359100282,18.201938733675355,32.132210309326766,67.77383687267887,101,"Coach, referee or officiate",Average hours volunteered per activity,CA,NA,*
Labour force status,Unable to determine,2018,mv1_90,56.10745866433129,27.830873514990838,25.502237180234314,86.71268014842826,51,"Coach, referee or officiate",Average hours volunteered per activity,CA,NA,*
Personal income category,"Less than $25,000",2018,mv1_90,66.56843245547383,23.293558460081908,36.17692372608762,96.95994118486003,148,"Coach, referee or officiate",Average hours volunteered per activity,CA,NA,*
Personal income category,"$25,000 to $49,999",2018,mv1_90,67.48910201176174,19.535338418307312,41.648496879660556,93.32970714386293,132,"Coach, referee or officiate",Average hours volunteered per activity,CA,NA,*
Personal income category,"$50,000 to $74,999",2018,mv1_90,50.26570029104835,16.920659712563968,33.59564194007548,66.93575864202121,146,"Coach, referee or officiate",Average hours volunteered per activity,CA,NA,*
Personal income category,"$75,000 to $99,999",2018,mv1_90,126.7769078953193,27.93691639619879,57.35976828892197,196.19404750171662,99,"Coach, referee or officiate",Average hours volunteered per activity,CA,NA,*
Personal income category,"$100,000 to $124,999",2018,mv1_90,62.83775318929251,16.377120640249107,42.66773511595082,83.00777126263421,62,"Coach, referee or officiate",Average hours volunteered per activity,CA,NA,
Personal income category,"$125,000 and more",2018,mv1_90,100.09720570348792,17.157357112017262,66.43671555253113,133.7576958544447,86,"Coach, referee or officiate",Average hours volunteered per activity,CA,NA,*
Frequency of religious attendance,At least once a week,2018,mv1_90,66.63806304480764,31.018662947665465,26.125144598255993,107.15098149135929,75,"Coach, referee or officiate",Average hours volunteered per activity,CA,NA,*
Frequency of religious attendance,At least once a month,2018,mv1_90,59.787915790752166,18.511867517673966,38.09530926979761,81.48052231170672,63,"Coach, referee or officiate",Average hours volunteered per activity,CA,NA,*
Frequency of religious attendance,At least 3 times a year,2018,mv1_90,107.94586507409291,36.91098836010987,29.853284112234235,186.03844603595158,78,"Coach, referee or officiate",Average hours volunteered per activity,CA,NA,...
Frequency of religious attendance,Once or twice a year,2018,mv1_90,62.144714854702706,25.602243616117597,30.960822944944262,93.32860676446114,106,"Coach, referee or officiate",Average hours volunteered per activity,CA,NA,*
Frequency of religious attendance,Not at all,2018,mv1_90,71.68884944105379,13.031163511765248,53.3790791604426,89.99861972166498,303,"Coach, referee or officiate",Average hours volunteered per activity,CA,NA,
Immigration status,Native-born,2018,mv1_90,77.11773030514071,12.458586599365105,58.28682907520782,95.9486315350736,535,"Coach, referee or officiate",Average hours volunteered per activity,CA,NA,
Immigration status,Naturalized,2018,mv1_90,40.93685846860295,17.327860383358875,27.03388984929373,54.83982708791217,73,"Coach, referee or officiate",Average hours volunteered per activity,CA,NA,*
Immigration status,Non-Canadian,2018,mv1_90,182.220457219731,36.066085530384854,53.41204367678577,311.0288707626762,15,"Coach, referee or officiate",Average hours volunteered per activity,CA,NA,...
Immigration status,Unknown,2018,mv1_90,66.27560384030157,25.801571923886417,32.75993042800522,99.79127725259792,50,"Coach, referee or officiate",Average hours volunteered per activity,CA,NA,*
Age group,15 to 24 years,2018,mv1_100,17.631448828581064,18.325131674722435,11.29883221459802,23.964065442564106,59,Counsel or provide advice,Average hours volunteered per activity,CA,NA,*
Age group,25 to 34 years,2018,mv1_100,37.992838788941555,25.530483378514496,18.981667561701766,57.00401001618134,124,Counsel or provide advice,Average hours volunteered per activity,CA,NA,*
Age group,35 to 44 years,2018,mv1_100,22.236128799340698,20.94115017478035,13.109554300512515,31.36270329816888,192,Counsel or provide advice,Average hours volunteered per activity,CA,NA,*
Age group,45 to 54 years,2018,mv1_100,47.72126024113821,28.78542951570134,20.797686305012437,74.64483417726399,176,Counsel or provide advice,Average hours volunteered per activity,CA,NA,*
Age group,55 to 64 years,2018,mv1_100,33.660701322017715,12.86842248362367,25.170918862776134,42.1504837812593,243,Counsel or provide advice,Average hours volunteered per activity,CA,NA,
Age group,65 to 74 years,2018,mv1_100,44.52465713998808,28.96102198224833,19.251321897995645,69.79799238198052,220,Counsel or provide advice,Average hours volunteered per activity,CA,NA,*
Age group,75 years and over,2018,mv1_100,46.70063912247308,30.29179844883715,18.97408019835709,74.42719804658907,96,Counsel or provide advice,Average hours volunteered per activity,CA,NA,*
Gender,Male gender,2018,mv1_100,31.29509348975395,15.108875235328817,22.02772398788545,40.562462991622446,580,Counsel or provide advice,Average hours volunteered per activity,CA,NA,
Gender,Female gender,2018,mv1_100,36.93969535255123,13.661775130736132,27.04850560725646,46.83088509784601,530,Counsel or provide advice,Average hours volunteered per activity,CA,NA,
Education,Less than High School,2018,mv1_100,14.535841033164038,30.32376530109932,5.896683716526505,23.17499834980157,42,Counsel or provide advice,Average hours volunteered per activity,CA,NA,*
Education,Graduated from High school,2018,mv1_100,36.69245905873471,18.948451356562742,23.065510059430327,50.3194080580391,172,Counsel or provide advice,Average hours volunteered per activity,CA,NA,*
Education,Post-secondary diploma,2018,mv1_100,30.484027041598424,18.765255422326412,19.272238211395617,41.69581587180123,331,Counsel or provide advice,Average hours volunteered per activity,CA,NA,*
Education,University Diploma,2018,mv1_100,34.19595170514426,16.833949748530692,22.913361550087046,45.478541860201474,471,Counsel or provide advice,Average hours volunteered per activity,CA,NA,*
Marital status,Married,2018,mv1_100,37.651107464620964,13.928790647196966,27.372382229287425,47.9298326999545,589,Counsel or provide advice,Average hours volunteered per activity,CA,NA,
Marital status,Living common-law,2018,mv1_100,18.266938056327124,17.090659985948314,12.14804755926268,24.38582855339157,103,Counsel or provide advice,Average hours volunteered per activity,CA,NA,*
Marital status,Widowed,2018,mv1_100,61.78376279133362,44.767460323175676,7.573076815914888,115.99444876675236,74,Counsel or provide advice,Average hours volunteered per activity,CA,NA,...
Marital status,Separated,2018,mv1_100,52.491530175930635,26.093865212184625,25.645767983611044,79.33729236825022,31,Counsel or provide advice,Average hours volunteered per activity,CA,NA,*
Marital status,Divorced,2018,mv1_100,53.836135007632336,46.31955055741189,4.961187797646637,102.71108221761804,87,Counsel or provide advice,Average hours volunteered per activity,CA,NA,...
Marital status,"Single, never married",2018,mv1_100,24.67791246893767,14.831156583645692,17.504405400143003,31.851419537732337,226,Counsel or provide advice,Average hours volunteered per activity,CA,NA,
Labour force status,Employed,2018,mv1_100,30.869107113310864,13.133635425744766,22.922950593092693,38.815263633529035,645,Counsel or provide advice,Average hours volunteered per activity,CA,NA,
Labour force status,Unemployed,2018,mv1_100,21.052418070286432,37.36165242670281,5.636260068012616,36.468576072560246,30,Counsel or provide advice,Average hours volunteered per activity,CA,NA,...
Labour force status,Not in labour force,2018,mv1_100,37.11551029888381,19.8535954724143,22.672999674647485,51.55802092312014,340,Counsel or provide advice,Average hours volunteered per activity,CA,NA,*
Labour force status,Unable to determine,2018,mv1_100,53.04199806346417,31.58947884911051,20.201447638942497,85.88254848798584,95,Counsel or provide advice,Average hours volunteered per activity,CA,NA,*
Personal income category,"Less than $25,000",2018,mv1_100,39.729951555986204,16.202522932353077,27.113164553400235,52.34673855857217,296,Counsel or provide advice,Average hours volunteered per activity,CA,NA,
Personal income category,"$25,000 to $49,999",2018,mv1_100,22.83597366574386,13.863175413932014,16.631137153113617,29.040810178374105,292,Counsel or provide advice,Average hours volunteered per activity,CA,NA,
Personal income category,"$50,000 to $74,999",2018,mv1_100,42.55506911000888,28.06096606276291,19.150426721855762,65.959711498162,239,Counsel or provide advice,Average hours volunteered per activity,CA,NA,*
Personal income category,"$75,000 to $99,999",2018,mv1_100,38.362719036828466,24.831549821372185,19.691989048870003,57.03344902478693,137,Counsel or provide advice,Average hours volunteered per activity,CA,NA,*
Personal income category,"$100,000 to $124,999",2018,mv1_100,26.852690337537638,27.227238781010175,12.522911265469158,41.182469409606114,68,Counsel or provide advice,Average hours volunteered per activity,CA,NA,*
Personal income category,"$125,000 and more",2018,mv1_100,16.518085942026424,17.462925071314796,10.864489526404181,22.171682357648667,78,Counsel or provide advice,Average hours volunteered per activity,CA,NA,*
Frequency of religious attendance,At least once a week,2018,mv1_100,51.52361160253138,19.490128156757212,31.841618123072543,71.20560508199023,287,Counsel or provide advice,Average hours volunteered per activity,CA,NA,*
Frequency of religious attendance,At least once a month,2018,mv1_100,23.483050955140584,26.450182357439054,11.309107448898892,35.656994461382276,92,Counsel or provide advice,Average hours volunteered per activity,CA,NA,*
Frequency of religious attendance,At least 3 times a year,2018,mv1_100,22.565380460790216,21.5395837964296,13.038997008201598,32.091763913378834,104,Counsel or provide advice,Average hours volunteered per activity,CA,NA,*
Frequency of religious attendance,Once or twice a year,2018,mv1_100,36.361284609603594,32.27646739458565,13.358876476326284,59.3636927428809,143,Counsel or provide advice,Average hours volunteered per activity,CA,NA,*
Frequency of religious attendance,Not at all,2018,mv1_100,23.954582759955347,12.012771229487482,18.314572315549064,29.59459320436163,398,Counsel or provide advice,Average hours volunteered per activity,CA,NA,
Immigration status,Native-born,2018,mv1_100,31.453672191937976,11.10528744895969,24.60747740275576,38.29986698112019,830,Counsel or provide advice,Average hours volunteered per activity,CA,NA,
Immigration status,Naturalized,2018,mv1_100,35.31618218777868,32.04245043540199,13.136896205389611,57.49546817016775,164,Counsel or provide advice,Average hours volunteered per activity,CA,NA,*
Immigration status,Non-Canadian,2018,mv1_100,39.10581566673294,52.39638734284328,-1.0539142898714005,79.26554562333727,22,Counsel or provide advice,Average hours volunteered per activity,CA,NA,...
Immigration status,Unknown,2018,mv1_100,50.6152061026543,34.936373057336226,15.956933201839227,85.27347900346936,94,Counsel or provide advice,Average hours volunteered per activity,CA,NA,...
Age group,15 to 24 years,2018,mv1_110,55.6388845249115,29.137897263541014,23.863946425144672,87.41382262467832,47,Health care or support,Average hours volunteered per activity,CA,NA,*
Age group,25 to 34 years,2018,mv1_110,42.60611651421459,19.30519189743917,26.48503534420087,58.727197684228315,64,Health care or support,Average hours volunteered per activity,CA,NA,*
Age group,35 to 44 years,2018,mv1_110,40.801338026871306,28.757005766276233,17.804604071972992,63.798071981769624,92,Health care or support,Average hours volunteered per activity,CA,NA,*
Age group,45 to 54 years,2018,mv1_110,45.247087738229226,20.94749401436287,26.67029234602386,63.823883130434595,115,Health care or support,Average hours volunteered per activity,CA,NA,*
Age group,55 to 64 years,2018,mv1_110,66.38941938954683,18.44886940209819,42.38358984162589,90.39524893746777,167,Health care or support,Average hours volunteered per activity,CA,NA,*
Age group,65 to 74 years,2018,mv1_110,102.76005056217404,24.53211113474193,53.350907263642206,152.1691938607059,192,Health care or support,Average hours volunteered per activity,CA,NA,*
Age group,75 years and over,2018,mv1_110,91.74860485837652,20.023058838223132,55.74234731124463,127.75486240550842,126,Health care or support,Average hours volunteered per activity,CA,NA,*
Gender,Male gender,2018,mv1_110,60.40449692618343,19.57466688692131,37.229923818506386,83.57907003386046,282,Health care or support,Average hours volunteered per activity,CA,NA,*
Gender,Female gender,2018,mv1_110,68.00062500790979,10.204310663444536,54.40044466238082,81.60080535343876,521,Health care or support,Average hours volunteered per activity,CA,NA,
Education,Less than High School,2018,mv1_110,49.92804344147954,40.312321411077214,10.479547771237407,89.37653911172167,41,Health care or support,Average hours volunteered per activity,CA,NA,...
Education,Graduated from High school,2018,mv1_110,56.63335134460685,18.38825752549222,36.22250888401493,77.04419380519877,166,Health care or support,Average hours volunteered per activity,CA,NA,*
Education,Post-secondary diploma,2018,mv1_110,68.50483673024772,13.36363418077874,50.5618843197981,86.44778914069734,302,Health care or support,Average hours volunteered per activity,CA,NA,
Education,University Diploma,2018,mv1_110,76.43380053054078,22.14118576042328,43.26464450469807,109.60295655638349,228,Health care or support,Average hours volunteered per activity,CA,NA,*
Marital status,Married,2018,mv1_110,71.06876141924066,14.048517942129893,51.500269910977835,90.63725292750348,416,Health care or support,Average hours volunteered per activity,CA,NA,
Marital status,Living common-law,2018,mv1_110,39.48773927756649,23.306324906105143,21.449914737269392,57.525563817863585,60,Health care or support,Average hours volunteered per activity,CA,NA,*
Marital status,Widowed,2018,mv1_110,108.92720319372768,28.129929564330265,48.87166150048801,168.98274488696734,82,Health care or support,Average hours volunteered per activity,CA,NA,*
Marital status,Separated,2018,mv1_110,38.55203647146016,39.125587107426014,8.988506920033057,68.11556602288726,24,Health care or support,Average hours volunteered per activity,CA,NA,...
Marital status,Divorced,2018,mv1_110,73.28698128894946,17.664958929305538,47.91306186460825,98.66090071329067,68,Health care or support,Average hours volunteered per activity,CA,NA,*
Marital status,"Single, never married",2018,mv1_110,54.76135718241452,20.717710824043717,32.52497852482503,76.99773584000401,153,Health care or support,Average hours volunteered per activity,CA,NA,*
Labour force status,Employed,2018,mv1_110,46.70401162371965,12.554286953058858,35.21204574501959,58.195977502419716,354,Health care or support,Average hours volunteered per activity,CA,NA,
Labour force status,Unemployed,2018,mv1_110,20.352680816528146,57.22572782567062,-2.474960381916059,43.18032201497235,16,Health care or support,Average hours volunteered per activity,CA,NA,...
Labour force status,Not in labour force,2018,mv1_110,97.96093170750092,15.211362059868316,68.75513206225784,127.166731352744,358,Health care or support,Average hours volunteered per activity,CA,NA,
Labour force status,Unable to determine,2018,mv1_110,65.2089742526218,22.623346959853492,36.29469868048468,94.12324982475891,75,Health care or support,Average hours volunteered per activity,CA,NA,*
Personal income category,"Less than $25,000",2018,mv1_110,72.60746928662213,13.378481469031666,53.56881655842079,91.64612201482348,259,Health care or support,Average hours volunteered per activity,CA,NA,
Personal income category,"$25,000 to $49,999",2018,mv1_110,49.24356632980777,14.988142041810843,34.77766863974572,63.70946401986982,244,Health care or support,Average hours volunteered per activity,CA,NA,
Personal income category,"$50,000 to $74,999",2018,mv1_110,86.27194243423307,30.89287282022778,34.03521466073656,138.50867020772958,152,Health care or support,Average hours volunteered per activity,CA,NA,*
