Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Province,Marker
Labour force status,Employed,2018,fv_120,0.060058718296143856,5.492241832912863,0.05359363979654007,0.06652379679574764,8554,"Maintenance, repair or building",Volunteer rate by activity,CA,NA,
Labour force status,Unemployed,2018,fv_120,0.061538054233004125,31.2487805233545,0.023848159455387347,0.0992279490106209,348,"Maintenance, repair or building",Volunteer rate by activity,CA,NA,*
Labour force status,Not in labour force,2018,fv_120,0.056973791135817964,8.71304699967833,0.0472442296517204,0.06670335261991553,5780,"Maintenance, repair or building",Volunteer rate by activity,CA,NA,
Labour force status,Unable to determine,2018,fv_120,0.0885364863873761,12.657381648737442,0.06657234406941373,0.11050062870533847,1379,"Maintenance, repair or building",Volunteer rate by activity,CA,NA,
Personal income category,"Less than $25,000",2018,fv_120,0.056333884248931015,8.132266002436914,0.047354855463133005,0.06531291303472903,4512,"Maintenance, repair or building",Volunteer rate by activity,CA,NA,
Personal income category,"$25,000 to $49,999",2018,fv_120,0.055849289315906624,8.975971710867583,0.04602395769895425,0.065674620932859,4803,"Maintenance, repair or building",Volunteer rate by activity,CA,NA,
Personal income category,"$50,000 to $74,999",2018,fv_120,0.0687373985500851,8.167978716051321,0.057733266833568185,0.07974153026660201,3251,"Maintenance, repair or building",Volunteer rate by activity,CA,NA,
Personal income category,"$75,000 to $99,999",2018,fv_120,0.0727307430250405,12.224777326112557,0.055304367335088145,0.09015711871499285,1801,"Maintenance, repair or building",Volunteer rate by activity,CA,NA,
Personal income category,"$100,000 to $124,999",2018,fv_120,0.08061345950167964,15.628609991988062,0.05592033740625972,0.10530658159709956,771,"Maintenance, repair or building",Volunteer rate by activity,CA,NA,
Personal income category,"$125,000 and more",2018,fv_120,0.07757854189273508,13.798308892936797,0.056598054805000825,0.09855902898046934,923,"Maintenance, repair or building",Volunteer rate by activity,CA,NA,
Frequency of religious attendance,At least once a week,2018,fv_120,0.11753716163920531,8.410374912519556,0.09816229839083924,0.13691202488757137,2363,"Maintenance, repair or building",Volunteer rate by activity,CA,NA,
Frequency of religious attendance,At least once a month,2018,fv_120,0.055624864278727607,12.796843524836929,0.04167339603334405,0.06957633252411116,1201,"Maintenance, repair or building",Volunteer rate by activity,CA,NA,
Frequency of religious attendance,At least 3 times a year,2018,fv_120,0.054530289916256906,15.1165977330111,0.03837406264038053,0.07068651719213329,1288,"Maintenance, repair or building",Volunteer rate by activity,CA,NA,
Frequency of religious attendance,Once or twice a year,2018,fv_120,0.04536856447187333,11.266401488442689,0.03535039550049113,0.05538673344325554,2152,"Maintenance, repair or building",Volunteer rate by activity,CA,NA,
Frequency of religious attendance,Not at all,2018,fv_120,0.04992539368301794,7.469090350034649,0.042616741370568686,0.05723404599546719,7787,"Maintenance, repair or building",Volunteer rate by activity,CA,NA,
Immigration status,Native-born,2018,fv_120,0.06614313793847898,4.947120748523093,0.05972978122224881,0.07255649465470915,12038,"Maintenance, repair or building",Volunteer rate by activity,CA,NA,
Immigration status,Naturalized,2018,fv_120,0.03707849427230461,11.04824153142425,0.029049459467712084,0.04510752907689714,2467,"Maintenance, repair or building",Volunteer rate by activity,CA,NA,
Immigration status,Non-Canadian,2018,fv_120,0.06557566909008154,39.21587480477719,0.01517309357244094,0.11597824460772214,318,"Maintenance, repair or building",Volunteer rate by activity,CA,NA,...
Immigration status,Unknown,2018,fv_120,0.08949136736216537,13.214612434789466,0.06631295605411117,0.11266977867021957,1238,"Maintenance, repair or building",Volunteer rate by activity,CA,NA,
Age group,15 to 24 years,2018,fv_130,0.03232467312430913,18.348846782500367,0.02069972544010987,0.043949620808508394,844,Volunteer driving,Volunteer rate by activity,CA,NA,*
Age group,25 to 34 years,2018,fv_130,0.049242444668383394,12.412033782584086,0.037263166613958,0.061221722722808784,1842,Volunteer driving,Volunteer rate by activity,CA,NA,
Age group,35 to 44 years,2018,fv_130,0.07449958348405994,8.809929525580852,0.06163563269499599,0.08736353427312389,2516,Volunteer driving,Volunteer rate by activity,CA,NA,
Age group,45 to 54 years,2018,fv_130,0.08696186759086404,8.64517408675258,0.07222684886431624,0.10169688631741183,2598,Volunteer driving,Volunteer rate by activity,CA,NA,
Age group,55 to 64 years,2018,fv_130,0.06309789678319237,9.346307023905835,0.051539355786389046,0.0746564377799957,3458,Volunteer driving,Volunteer rate by activity,CA,NA,
Age group,65 to 74 years,2018,fv_130,0.07776479633475913,8.544737946637218,0.06474123144959659,0.09078836121992168,2983,Volunteer driving,Volunteer rate by activity,CA,NA,
Age group,75 years and over,2018,fv_130,0.05712692692602983,11.32633949476422,0.044445196174417126,0.06980865767764254,1811,Volunteer driving,Volunteer rate by activity,CA,NA,
Gender,Male gender,2018,fv_130,0.06448324907719455,5.729691837351626,0.057241786883889936,0.07172471127049916,7200,Volunteer driving,Volunteer rate by activity,CA,NA,
Gender,Female gender,2018,fv_130,0.06182862850598464,5.677458467261266,0.05494857731042607,0.06870867970154321,8852,Volunteer driving,Volunteer rate by activity,CA,NA,
Education,Less than High School,2018,fv_130,0.02157777445389859,18.939265919773096,0.01356804435382359,0.02958750455397359,1564,Volunteer driving,Volunteer rate by activity,CA,NA,*
Education,Graduated from High school,2018,fv_130,0.056389045876744745,9.039202458273152,0.046398874210535235,0.06637921754295426,3484,Volunteer driving,Volunteer rate by activity,CA,NA,
Education,Post-secondary diploma,2018,fv_130,0.06530916619647673,6.900788331724926,0.0564759077646066,0.07414242462834685,5112,Volunteer driving,Volunteer rate by activity,CA,NA,
Education,University Diploma,2018,fv_130,0.07827026667275913,6.9408198385382684,0.06762256986435854,0.08891796348115973,4508,Volunteer driving,Volunteer rate by activity,CA,NA,
Marital status,Married,2018,fv_130,0.07640290380205651,4.992778085391721,0.0689263714098595,0.08387943619425353,8021,Volunteer driving,Volunteer rate by activity,CA,NA,
Marital status,Living common-law,2018,fv_130,0.05086175307618824,13.402284972122525,0.03750138988589573,0.06422211626648075,1485,Volunteer driving,Volunteer rate by activity,CA,NA,
Marital status,Widowed,2018,fv_130,0.047599577240636674,13.446246759430508,0.03505510879246929,0.060144045688804056,1413,Volunteer driving,Volunteer rate by activity,CA,NA,
Marital status,Separated,2018,fv_130,0.0626835536626667,23.17032756155927,0.03421706671735963,0.09115004060797377,512,Volunteer driving,Volunteer rate by activity,CA,NA,*
Marital status,Divorced,2018,fv_130,0.08951540696149163,13.72430090198857,0.06543653636665159,0.11359427755633167,1369,Volunteer driving,Volunteer rate by activity,CA,NA,
Marital status,"Single, never married",2018,fv_130,0.04299875037912635,10.740052942445795,0.03394746313330551,0.05205003762494719,3252,Volunteer driving,Volunteer rate by activity,CA,NA,
Labour force status,Employed,2018,fv_130,0.0630906165864065,5.561525738116542,0.056213493233096774,0.06996773993971621,8552,Volunteer driving,Volunteer rate by activity,CA,NA,
Labour force status,Unemployed,2018,fv_130,0.06565951520032084,31.671030688644098,0.024901975533585897,0.1064170548670558,348,Volunteer driving,Volunteer rate by activity,CA,NA,*
Labour force status,Not in labour force,2018,fv_130,0.05626062967986456,6.341616634513578,0.04926780461412496,0.06325345474560416,5773,Volunteer driving,Volunteer rate by activity,CA,NA,
Labour force status,Unable to determine,2018,fv_130,0.09044721430970852,11.939494403514567,0.06928168066084356,0.11161274795857348,1379,Volunteer driving,Volunteer rate by activity,CA,NA,
Personal income category,"Less than $25,000",2018,fv_130,0.05452257248128791,7.035210014616652,0.047004586768894914,0.06204055819368091,4511,Volunteer driving,Volunteer rate by activity,CA,NA,
Personal income category,"$25,000 to $49,999",2018,fv_130,0.06038084555101858,7.779573895774572,0.05117416463192105,0.06958752647011611,4800,Volunteer driving,Volunteer rate by activity,CA,NA,
Personal income category,"$50,000 to $74,999",2018,fv_130,0.07150394715252725,9.035858904305703,0.05884062812786694,0.08416726617718757,3249,Volunteer driving,Volunteer rate by activity,CA,NA,
Personal income category,"$75,000 to $99,999",2018,fv_130,0.07821246800883713,11.238821214514527,0.06098407207440637,0.0954408639432679,1800,Volunteer driving,Volunteer rate by activity,CA,NA,
Personal income category,"$100,000 to $124,999",2018,fv_130,0.09411011696503506,15.085193584580079,0.06628510934484841,0.12193512458522171,771,Volunteer driving,Volunteer rate by activity,CA,NA,
Personal income category,"$125,000 and more",2018,fv_130,0.07467203144652222,14.653760612959637,0.05322559450038105,0.09611846839266339,921,Volunteer driving,Volunteer rate by activity,CA,NA,
Frequency of religious attendance,At least once a week,2018,fv_130,0.1289187602704538,7.246903477704819,0.11060756523109377,0.1472299553098138,2361,Volunteer driving,Volunteer rate by activity,CA,NA,
Frequency of religious attendance,At least once a month,2018,fv_130,0.08708945487019036,13.503391392083325,0.06404021970646506,0.11013869003391566,1198,Volunteer driving,Volunteer rate by activity,CA,NA,
Frequency of religious attendance,At least 3 times a year,2018,fv_130,0.056586177688631376,12.886692706012584,0.04229395012418076,0.07087840525308199,1287,Volunteer driving,Volunteer rate by activity,CA,NA,
Frequency of religious attendance,Once or twice a year,2018,fv_130,0.05415171267745726,12.000935158798894,0.04141447135698691,0.06688895399792762,2151,Volunteer driving,Volunteer rate by activity,CA,NA,
Frequency of religious attendance,Not at all,2018,fv_130,0.04310303405238255,6.908158095658147,0.037266994849669645,0.04893907325509545,7786,Volunteer driving,Volunteer rate by activity,CA,NA,
Immigration status,Native-born,2018,fv_130,0.06373638495686913,4.572754662867578,0.058024053234719236,0.06944871667901903,12029,Volunteer driving,Volunteer rate by activity,CA,NA,
Immigration status,Naturalized,2018,fv_130,0.053299648801095514,9.9829091972,0.042870963571365044,0.06372833403082598,2468,Volunteer driving,Volunteer rate by activity,CA,NA,
Immigration status,Non-Canadian,2018,fv_130,0.05113962845734509,26.160943419162543,0.024918036133739083,0.0773612207809511,318,Volunteer driving,Volunteer rate by activity,CA,NA,*
Immigration status,Unknown,2018,fv_130,0.09556060166952648,12.378811094990464,0.07237566563665765,0.11874553770239532,1237,Volunteer driving,Volunteer rate by activity,CA,NA,
Age group,15 to 24 years,2018,fv_140,0.02602673728203974,26.662680321471537,0.012425712719796006,0.039627761844283474,844,"First aid, firefighting",Volunteer rate by activity,CA,NA,*
Age group,25 to 34 years,2018,fv_140,0.02549228010167061,15.794956596099672,0.017600495745991335,0.033384064457349885,1842,"First aid, firefighting",Volunteer rate by activity,CA,NA,
Age group,35 to 44 years,2018,fv_140,0.024199280951328492,16.39209486792893,0.016424556398180898,0.031974005504476086,2517,"First aid, firefighting",Volunteer rate by activity,CA,NA,
Age group,45 to 54 years,2018,fv_140,0.021723566621909194,15.814007361640503,0.014990372155603853,0.028456761088214537,2596,"First aid, firefighting",Volunteer rate by activity,CA,NA,
Age group,55 to 64 years,2018,fv_140,0.014966396290973728,13.999810121791,0.010859748309870965,0.01907304427207649,3457,"First aid, firefighting",Volunteer rate by activity,CA,NA,
Age group,65 to 74 years,2018,fv_140,0.01624992104352095,26.238928528834172,0.007893016475966385,0.024606825611075515,2979,"First aid, firefighting",Volunteer rate by activity,CA,NA,*
Age group,75 years and over,2018,fv_140,0.006261181306179005,36.90610945161082,0.0017321780145949867,0.010790184597763024,1811,"First aid, firefighting",Volunteer rate by activity,CA,NA,...
Gender,Male gender,2018,fv_140,0.02605122977411802,10.674475258941051,0.0206008990563636,0.031501560491872437,7195,"First aid, firefighting",Volunteer rate by activity,CA,NA,
Gender,Female gender,2018,fv_140,0.014750794006112122,10.846664511047612,0.011614912118161493,0.017886675894062752,8851,"First aid, firefighting",Volunteer rate by activity,CA,NA,
Education,Less than High School,2018,fv_140,0.014546977362666096,47.93821302847737,8.790489639271433e-4,0.02821490576140505,1562,"First aid, firefighting",Volunteer rate by activity,CA,NA,...
Education,Graduated from High school,2018,fv_140,0.017241313163113933,15.888603084728489,0.011872180346441162,0.022610445979786703,3484,"First aid, firefighting",Volunteer rate by activity,CA,NA,
Education,Post-secondary diploma,2018,fv_140,0.02264011950113912,13.460163817391443,0.016667330794869192,0.028612908207409048,5109,"First aid, firefighting",Volunteer rate by activity,CA,NA,
Education,University Diploma,2018,fv_140,0.01629044494701804,12.783956455779055,0.012208695710076631,0.02037219418395945,4508,"First aid, firefighting",Volunteer rate by activity,CA,NA,
Marital status,Married,2018,fv_140,0.019284779334092117,9.98471503607604,0.015510809369733584,0.02305874929845065,8017,"First aid, firefighting",Volunteer rate by activity,CA,NA,
Marital status,Living common-law,2018,fv_140,0.01868962338780963,19.78613929891838,0.011441764932164589,0.025937481843454673,1485,"First aid, firefighting",Volunteer rate by activity,CA,NA,*
Marital status,Widowed,2018,fv_140,0.011024587504268272,32.26651256614927,0.004052505791895558,0.017996669216640986,1413,"First aid, firefighting",Volunteer rate by activity,CA,NA,*
Marital status,Separated,2018,fv_140,0.022140377066667046,47.24088937644444,0.0016405041298847532,0.04264025000344934,512,"First aid, firefighting",Volunteer rate by activity,CA,NA,...
Marital status,Divorced,2018,fv_140,0.026595891263104292,32.960345659140025,0.009414655502906117,0.04377712702330247,1367,"First aid, firefighting",Volunteer rate by activity,CA,NA,*
Marital status,"Single, never married",2018,fv_140,0.023001306866570294,17.177925858294536,0.01525720018660528,0.03074541354653531,3252,"First aid, firefighting",Volunteer rate by activity,CA,NA,*
Labour force status,Employed,2018,fv_140,0.02255410514858749,9.263929932658163,0.018458963263273117,0.026649247033901865,8550,"First aid, firefighting",Volunteer rate by activity,CA,NA,
Labour force status,Unemployed,2018,fv_140,0.009321431751203186,56.10346466533889,-9.284863916110067e-4,0.01957134989401738,348,"First aid, firefighting",Volunteer rate by activity,CA,NA,...
Labour force status,Not in labour force,2018,fv_140,0.011620789241639501,24.017439272947783,0.006150498403034316,0.017091080080244687,5770,"First aid, firefighting",Volunteer rate by activity,CA,NA,*
Labour force status,Unable to determine,2018,fv_140,0.04431407456021684,16.120386412884727,0.0303128757336329,0.05831527338680078,1378,"First aid, firefighting",Volunteer rate by activity,CA,NA,
Personal income category,"Less than $25,000",2018,fv_140,0.016782888674093128,15.797407483007921,0.01158651199040718,0.021979265357779075,4509,"First aid, firefighting",Volunteer rate by activity,CA,NA,
Personal income category,"$25,000 to $49,999",2018,fv_140,0.01960832287729643,15.691180398718593,0.013577950149800622,0.02563869560479224,4798,"First aid, firefighting",Volunteer rate by activity,CA,NA,
Personal income category,"$50,000 to $74,999",2018,fv_140,0.021202126848275146,15.121459309020219,0.014918343187739052,0.02748591050881124,3246,"First aid, firefighting",Volunteer rate by activity,CA,NA,
Personal income category,"$75,000 to $99,999",2018,fv_140,0.03178088012290448,21.43921066461944,0.01842652862914164,0.045135231616667326,1801,"First aid, firefighting",Volunteer rate by activity,CA,NA,*
Personal income category,"$100,000 to $124,999",2018,fv_140,0.033713370108386084,23.4466611349727,0.018220521891213745,0.049206218325558423,771,"First aid, firefighting",Volunteer rate by activity,CA,NA,*
Personal income category,"$125,000 and more",2018,fv_140,0.021793210217139862,25.001161047666344,0.011114237505041777,0.032472182929237946,921,"First aid, firefighting",Volunteer rate by activity,CA,NA,*
Frequency of religious attendance,At least once a week,2018,fv_140,0.02156082153289858,22.04064186987496,0.0122467915053236,0.030874851560473558,2360,"First aid, firefighting",Volunteer rate by activity,CA,NA,*
Frequency of religious attendance,At least once a month,2018,fv_140,0.016706957161476573,24.53488128884183,0.008673001861173191,0.024740912461779955,1196,"First aid, firefighting",Volunteer rate by activity,CA,NA,*
Frequency of religious attendance,At least 3 times a year,2018,fv_140,0.02029842773003659,23.11540438958659,0.011102151953996364,0.029494703506076816,1287,"First aid, firefighting",Volunteer rate by activity,CA,NA,*
Frequency of religious attendance,Once or twice a year,2018,fv_140,0.0160864900263218,18.46725667044015,0.010263959549897487,0.021909020502746117,2149,"First aid, firefighting",Volunteer rate by activity,CA,NA,*
Frequency of religious attendance,Not at all,2018,fv_140,0.018011710657774682,13.361727814280416,0.013294712859845185,0.02272870845570418,7786,"First aid, firefighting",Volunteer rate by activity,CA,NA,
Immigration status,Native-born,2018,fv_140,0.02239783205816706,9.28498480822095,0.018321821761404615,0.026473842354929507,12028,"First aid, firefighting",Volunteer rate by activity,CA,NA,
Immigration status,Naturalized,2018,fv_140,0.007697236330941727,23.167570162131305,0.0042021058060341294,0.011192366855849324,2464,"First aid, firefighting",Volunteer rate by activity,CA,NA,*
Immigration status,Non-Canadian,2018,fv_140,0.007016122305748425,58.716086054405146,-0.0010581304502582092,0.015090375061755059,318,"First aid, firefighting",Volunteer rate by activity,CA,NA,...
Immigration status,Unknown,2018,fv_140,0.04761679408946129,16.346456636321193,0.03236110357052306,0.06287248460839952,1236,"First aid, firefighting",Volunteer rate by activity,CA,NA,
Age group,15 to 24 years,2018,fv_150,0.054791859108306445,16.69905454361364,0.036858732661374606,0.07272498555523829,844,Protection of the environment,Volunteer rate by activity,CA,NA,*
Age group,25 to 34 years,2018,fv_150,0.051623731400341516,11.204043793069793,0.040287406583324525,0.0629600562173585,1842,Protection of the environment,Volunteer rate by activity,CA,NA,
Age group,35 to 44 years,2018,fv_150,0.061345230741625324,10.591093518909176,0.04861108845459501,0.07407937302865564,2517,Protection of the environment,Volunteer rate by activity,CA,NA,
Age group,45 to 54 years,2018,fv_150,0.05453561691282836,9.319792205654402,0.0445738918635067,0.06449734196215001,2596,Protection of the environment,Volunteer rate by activity,CA,NA,
Age group,55 to 64 years,2018,fv_150,0.05709584863218563,8.705578403994648,0.0473538008664109,0.06683789639796035,3460,Protection of the environment,Volunteer rate by activity,CA,NA,
Age group,65 to 74 years,2018,fv_150,0.052171959956993225,8.527184205335844,0.04345247388956901,0.06089144602441744,2980,Protection of the environment,Volunteer rate by activity,CA,NA,
Age group,75 years and over,2018,fv_150,0.036132464635012906,14.93883716596629,0.025553029728669283,0.04671189954135653,1812,Protection of the environment,Volunteer rate by activity,CA,NA,
Gender,Male gender,2018,fv_150,0.05469091038774875,6.369740449062519,0.04786304453347079,0.061518776242026715,7197,Protection of the environment,Volunteer rate by activity,CA,NA,
Gender,Female gender,2018,fv_150,0.052915422624033974,5.693347432814612,0.04701071976949257,0.058820125478575375,8854,Protection of the environment,Volunteer rate by activity,CA,NA,
Education,Less than High School,2018,fv_150,0.04387107886448612,20.571922203322085,0.026182160449515834,0.06155999727945641,1562,Protection of the environment,Volunteer rate by activity,CA,NA,*
Education,Graduated from High school,2018,fv_150,0.04170977744543911,10.700904051072147,0.03296182459594911,0.050457730294929115,3487,Protection of the environment,Volunteer rate by activity,CA,NA,
Education,Post-secondary diploma,2018,fv_150,0.04984252175065266,7.081574763515437,0.04292456340618047,0.05676048009512485,5108,Protection of the environment,Volunteer rate by activity,CA,NA,
Education,University Diploma,2018,fv_150,0.06718589221228682,6.796433618506162,0.058236217319875085,0.07613556710469857,4510,Protection of the environment,Volunteer rate by activity,CA,NA,
Marital status,Married,2018,fv_150,0.05463111238256795,5.912191422852165,0.048300632665393646,0.06096159209974226,8016,Protection of the environment,Volunteer rate by activity,CA,NA,
Marital status,Living common-law,2018,fv_150,0.05669008262041683,11.853660668695213,0.043519418586717054,0.06986074665411661,1485,Protection of the environment,Volunteer rate by activity,CA,NA,
Marital status,Widowed,2018,fv_150,0.034907128447253154,17.27530271126644,0.02308793390185309,0.04672632299265322,1414,Protection of the environment,Volunteer rate by activity,CA,NA,*
Marital status,Separated,2018,fv_150,0.05052211605698551,21.804186062837676,0.028931277872616155,0.07211295424135487,512,Protection of the environment,Volunteer rate by activity,CA,NA,*
Marital status,Divorced,2018,fv_150,0.056801387799963805,13.573020738811032,0.04169072374086179,0.07191205185906582,1368,Protection of the environment,Volunteer rate by activity,CA,NA,
Marital status,"Single, never married",2018,fv_150,0.05399876099790368,9.725567508829327,0.043705645668415095,0.06429187632739228,3256,Protection of the environment,Volunteer rate by activity,CA,NA,
Labour force status,Employed,2018,fv_150,0.053705262646058974,5.689547090967187,0.04771642372559441,0.059694101566523536,8552,Protection of the environment,Volunteer rate by activity,CA,NA,
Labour force status,Unemployed,2018,fv_150,0.05869095966222119,27.496317732263392,0.02706134948668628,0.0903205698377561,348,Protection of the environment,Volunteer rate by activity,CA,NA,*
Labour force status,Not in labour force,2018,fv_150,0.04780707809961659,7.599466066218693,0.04068636689899542,0.054927789300237756,5773,Protection of the environment,Volunteer rate by activity,CA,NA,
Labour force status,Unable to determine,2018,fv_150,0.0765493698750578,12.987458010963898,0.05706376608462555,0.09603497366549005,1378,Protection of the environment,Volunteer rate by activity,CA,NA,
Personal income category,"Less than $25,000",2018,fv_150,0.05096311883409786,8.609424595691413,0.042363519532893607,0.05956271813530212,4511,Protection of the environment,Volunteer rate by activity,CA,NA,
Personal income category,"$25,000 to $49,999",2018,fv_150,0.049111115015370396,8.167151540305882,0.04124974026720977,0.056972489763531024,4800,Protection of the environment,Volunteer rate by activity,CA,NA,
Personal income category,"$50,000 to $74,999",2018,fv_150,0.058756423423600844,9.162569440672248,0.048204765046158504,0.06930808180104318,3246,Protection of the environment,Volunteer rate by activity,CA,NA,
Personal income category,"$75,000 to $99,999",2018,fv_150,0.05933969508978312,11.556888608494326,0.04589861005160636,0.07278078012795988,1800,Protection of the environment,Volunteer rate by activity,CA,NA,
Personal income category,"$100,000 to $124,999",2018,fv_150,0.08353371538300046,14.937912862886918,0.059076905305395444,0.10799052546060547,773,Protection of the environment,Volunteer rate by activity,CA,NA,
Personal income category,"$125,000 and more",2018,fv_150,0.05589305548259083,14.375507967585953,0.04014492000090823,0.07164119096427343,921,Protection of the environment,Volunteer rate by activity,CA,NA,
Frequency of religious attendance,At least once a week,2018,fv_150,0.05861375290136445,11.468185421184508,0.045439004619419285,0.07178850118330962,2361,Protection of the environment,Volunteer rate by activity,CA,NA,
Frequency of religious attendance,At least once a month,2018,fv_150,0.06004304326066013,12.879784697057788,0.04488582897598021,0.07520025754534006,1197,Protection of the environment,Volunteer rate by activity,CA,NA,
Frequency of religious attendance,At least 3 times a year,2018,fv_150,0.047931500218158174,14.774929253738996,0.034051338588994326,0.06181166184732202,1287,Protection of the environment,Volunteer rate by activity,CA,NA,
Frequency of religious attendance,Once or twice a year,2018,fv_150,0.053158011960236354,13.584629433422386,0.03900448691897334,0.06731153700149936,2151,Protection of the environment,Volunteer rate by activity,CA,NA,
Frequency of religious attendance,Not at all,2018,fv_150,0.048085177932568,6.388710507774867,0.04206412385497264,0.05410623201016336,7786,Protection of the environment,Volunteer rate by activity,CA,NA,
Immigration status,Native-born,2018,fv_150,0.05724769393563203,5.053981481901378,0.051576953952092774,0.06291843391917129,12032,Protection of the environment,Volunteer rate by activity,CA,NA,
Immigration status,Naturalized,2018,fv_150,0.03863316559343829,11.471380186935317,0.029947080890411627,0.04731925029646495,2464,Protection of the environment,Volunteer rate by activity,CA,NA,
Immigration status,Non-Canadian,2018,fv_150,0.02075591736538364,35.79976292379693,0.00619226933019696,0.03531956540057032,318,Protection of the environment,Volunteer rate by activity,CA,NA,...
Immigration status,Unknown,2018,fv_150,0.08577473305247967,13.13480303042229,0.06369310803180231,0.10785635807315702,1237,Protection of the environment,Volunteer rate by activity,CA,NA,
Age group,15 to 24 years,2018,fv_160,0.1028940676288402,14.208566683375428,0.07423984063058964,0.13154829462709075,844,Other,Volunteer rate by activity,CA,NA,
Age group,25 to 34 years,2018,fv_160,0.051536058713693995,12.542097953869524,0.03886743369467624,0.06420468373271175,1845,Other,Volunteer rate by activity,CA,NA,
Age group,35 to 44 years,2018,fv_160,0.05962420852060736,11.660006012246482,0.045998173762210416,0.0732502432790043,2521,Other,Volunteer rate by activity,CA,NA,
Age group,45 to 54 years,2018,fv_160,0.07248719761040172,8.832090691058548,0.05993924352281884,0.0850351516979846,2609,Other,Volunteer rate by activity,CA,NA,
Age group,55 to 64 years,2018,fv_160,0.07328740370273626,7.055443514628805,0.06315291724141948,0.08342189016405303,3478,Other,Volunteer rate by activity,CA,NA,
Age group,65 to 74 years,2018,fv_160,0.09654481108465623,6.853038888617635,0.08357719261286242,0.10951242955645005,3016,Other,Volunteer rate by activity,CA,NA,
Age group,75 years and over,2018,fv_160,0.0953953535277284,8.950112374831441,0.0786611979988587,0.1121295090565981,1825,Other,Volunteer rate by activity,CA,NA,
Gender,Male gender,2018,fv_160,0.06162164573528745,7.4187819736814875,0.052661522313120476,0.07058176915745443,7238,Other,Volunteer rate by activity,CA,NA,
Gender,Female gender,2018,fv_160,0.09036545038048883,4.773506586114002,0.08191094831485393,0.09881995244612374,8900,Other,Volunteer rate by activity,CA,NA,
Education,Less than High School,2018,fv_160,0.08985644589066794,12.42017878965956,0.06798259861716734,0.11173029316416853,1568,Other,Volunteer rate by activity,CA,NA,
Education,Graduated from High school,2018,fv_160,0.05641765293253432,11.8958850006703,0.04326359158459406,0.06957171428047458,3501,Other,Volunteer rate by activity,CA,NA,
Education,Post-secondary diploma,2018,fv_160,0.07773849271783316,6.636882706052301,0.06762622988134448,0.08785075555432184,5142,Other,Volunteer rate by activity,CA,NA,
Education,University Diploma,2018,fv_160,0.08590443108629993,6.592308539154157,0.07480498815872884,0.09700387401387102,4543,Other,Volunteer rate by activity,CA,NA,
Marital status,Married,2018,fv_160,0.07687522472114248,5.129614767983904,0.06914629709938655,0.08460415234289842,8080,Other,Volunteer rate by activity,CA,NA,
Marital status,Living common-law,2018,fv_160,0.05799056893615717,12.788672831796882,0.04345503673117661,0.07252610114113774,1487,Other,Volunteer rate by activity,CA,NA,
Marital status,Widowed,2018,fv_160,0.07822394456246302,11.566109931078765,0.06049123426694318,0.09595665485798287,1418,Other,Volunteer rate by activity,CA,NA,
Marital status,Separated,2018,fv_160,0.06586256302650752,19.491665036290147,0.04070111345043696,0.09102401260257807,517,Other,Volunteer rate by activity,CA,NA,*
Marital status,Divorced,2018,fv_160,0.0890162011793303,12.789211188932843,0.06670305007232004,0.11132935228634057,1377,Other,Volunteer rate by activity,CA,NA,
Marital status,"Single, never married",2018,fv_160,0.08052643355710176,9.90244218231744,0.06489751703941797,0.09615535007478555,3259,Other,Volunteer rate by activity,CA,NA,
Labour force status,Employed,2018,fv_160,0.06593159388916034,6.581284125859445,0.057427024941277396,0.07443616283704328,8585,Other,Volunteer rate by activity,CA,NA,
Labour force status,Unemployed,2018,fv_160,0.07804767296832588,24.878268079835227,0.03999123002742438,0.11610411590922737,348,Other,Volunteer rate by activity,CA,NA,*
Labour force status,Not in labour force,2018,fv_160,0.09422429908932783,5.553666416868621,0.08396799717483988,0.10448060100381579,5824,Other,Volunteer rate by activity,CA,NA,
Labour force status,Unable to determine,2018,fv_160,0.07956416222981215,14.988574373531566,0.056190545817625254,0.10293777864199904,1381,Other,Volunteer rate by activity,CA,NA,
Personal income category,"Less than $25,000",2018,fv_160,0.08371880638261013,7.615161263167438,0.0712234046500444,0.09621420811517586,4522,Other,Volunteer rate by activity,CA,NA,
Personal income category,"$25,000 to $49,999",2018,fv_160,0.07455695246873664,7.116578248451059,0.06415757199359237,0.08495633294388091,4832,Other,Volunteer rate by activity,CA,NA,
Personal income category,"$50,000 to $74,999",2018,fv_160,0.07102884659571018,8.014444564887967,0.059871619246582936,0.08218607394483743,3269,Other,Volunteer rate by activity,CA,NA,
Personal income category,"$75,000 to $99,999",2018,fv_160,0.06867860578065241,10.585461662057257,0.05442977054065992,0.0829274410206449,1813,Other,Volunteer rate by activity,CA,NA,
Personal income category,"$100,000 to $124,999",2018,fv_160,0.07406159009453324,16.8199050793437,0.04964614400018863,0.09847703618887785,775,Other,Volunteer rate by activity,CA,NA,*
Personal income category,"$125,000 and more",2018,fv_160,0.052497023555340916,16.017644403866107,0.03601610475246797,0.06897794235821386,927,Other,Volunteer rate by activity,CA,NA,
Frequency of religious attendance,At least once a week,2018,fv_160,0.15669060476921243,7.563878367785599,0.13346133357372314,0.17991987596470171,2383,Other,Volunteer rate by activity,CA,NA,
